date,ID,rep,conductance,temperature,leaf_angle,rel_chlorophyll,thickness,leaf_area,leaf_mass
10/09/19,BH2_COT_2,,61.3,36.8,88.429,59.56,2.21,10014.435,767.5
10/09/19,BH2_COT_2,,61.3,36.8,88.429,59.56,2.21,9610.009,749.4
10/09/19,BH2_COT_2,,61.3,36.8,88.429,59.56,2.21,10617.2,858.1
10/09/19,BH2_COT_2,,61.3,36.8,93.832,60.72,1.86,10014.435,767.5
10/09/19,BH2_COT_2,,61.3,36.8,93.832,60.72,1.86,9610.009,749.4
10/09/19,BH2_COT_2,,61.3,36.8,93.832,60.72,1.86,10617.2,858.1
10/09/19,BH2_COT_2,,61.3,36.8,82.742,58.82,1.56,10014.435,767.5
10/09/19,BH2_COT_2,,61.3,36.8,82.742,58.82,1.56,9610.009,749.4
10/09/19,BH2_COT_2,,61.3,36.8,82.742,58.82,1.56,10617.2,858.1
10/09/19,BH2_COT_3,,198.5,35.9,26.083,59.7,1.36,7736.69,640.1
10/09/19,BH2_COT_3,,198.5,35.9,26.083,59.7,1.36,6057.934,531.3
10/09/19,BH2_COT_3,,198.5,35.9,26.083,59.7,1.36,5926.053,516.2
10/09/19,BH2_COT_3,,198.5,35.9,31.61,59.25,2.26,7736.69,640.1
10/09/19,BH2_COT_3,,198.5,35.9,31.61,59.25,2.26,6057.934,531.3
10/09/19,BH2_COT_3,,198.5,35.9,31.61,59.25,2.26,5926.053,516.2
10/09/19,BH2_COT_3,,198.5,35.9,39.665,56.76,2.12,7736.69,640.1
10/09/19,BH2_COT_3,,198.5,35.9,39.665,56.76,2.12,6057.934,531.3
10/09/19,BH2_COT_3,,198.5,35.9,39.665,56.76,2.12,5926.053,516.2
10/09/19,BH2_COT_3,,248.1,35.1,26.083,59.7,1.36,7736.69,640.1
10/09/19,BH2_COT_3,,248.1,35.1,26.083,59.7,1.36,6057.934,531.3
10/09/19,BH2_COT_3,,248.1,35.1,26.083,59.7,1.36,5926.053,516.2
10/09/19,BH2_COT_3,,248.1,35.1,31.61,59.25,2.26,7736.69,640.1
10/09/19,BH2_COT_3,,248.1,35.1,31.61,59.25,2.26,6057.934,531.3
10/09/19,BH2_COT_3,,248.1,35.1,31.61,59.25,2.26,5926.053,516.2
10/09/19,BH2_COT_3,,248.1,35.1,39.665,56.76,2.12,7736.69,640.1
10/09/19,BH2_COT_3,,248.1,35.1,39.665,56.76,2.12,6057.934,531.3
10/09/19,BH2_COT_3,,248.1,35.1,39.665,56.76,2.12,5926.053,516.2
10/09/19,BH2_COT_3,,97.2,33.8,26.083,59.7,1.36,7736.69,640.1
10/09/19,BH2_COT_3,,97.2,33.8,26.083,59.7,1.36,6057.934,531.3
10/09/19,BH2_COT_3,,97.2,33.8,26.083,59.7,1.36,5926.053,516.2
10/09/19,BH2_COT_3,,97.2,33.8,31.61,59.25,2.26,7736.69,640.1
10/09/19,BH2_COT_3,,97.2,33.8,31.61,59.25,2.26,6057.934,531.3
10/09/19,BH2_COT_3,,97.2,33.8,31.61,59.25,2.26,5926.053,516.2
10/09/19,BH2_COT_3,,97.2,33.8,39.665,56.76,2.12,7736.69,640.1
10/09/19,BH2_COT_3,,97.2,33.8,39.665,56.76,2.12,6057.934,531.3
10/09/19,BH2_COT_3,,97.2,33.8,39.665,56.76,2.12,5926.053,516.2
10/11/19,RH1_SOR_1,,153.8,15.6,38.876,69.01,1.82,13779.208,886.6
10/11/19,RH1_SOR_1,,153.8,15.6,38.876,69.01,1.82,23718.962,1510.5
10/11/19,RH1_SOR_1,,153.8,15.6,38.876,69.01,1.82,14373.313,850.5
10/11/19,RH1_SOR_1,,153.8,15.6,17.635,68.21,2.67,13779.208,886.6
10/11/19,RH1_SOR_1,,153.8,15.6,17.635,68.21,2.67,23718.962,1510.5
10/11/19,RH1_SOR_1,,153.8,15.6,17.635,68.21,2.67,14373.313,850.5
10/11/19,RH1_SOR_1,,153.8,15.6,33.918,70.55,2.32,13779.208,886.6
10/11/19,RH1_SOR_1,,153.8,15.6,33.918,70.55,2.32,23718.962,1510.5
10/11/19,RH1_SOR_1,,153.8,15.6,33.918,70.55,2.32,14373.313,850.5
10/11/19,RH1_SOR_1,,153.4,14.9,38.876,69.01,1.82,13779.208,886.6
10/11/19,RH1_SOR_1,,153.4,14.9,38.876,69.01,1.82,23718.962,1510.5
10/11/19,RH1_SOR_1,,153.4,14.9,38.876,69.01,1.82,14373.313,850.5
10/11/19,RH1_SOR_1,,153.4,14.9,17.635,68.21,2.67,13779.208,886.6
10/11/19,RH1_SOR_1,,153.4,14.9,17.635,68.21,2.67,23718.962,1510.5
10/11/19,RH1_SOR_1,,153.4,14.9,17.635,68.21,2.67,14373.313,850.5
10/11/19,RH1_SOR_1,,153.4,14.9,33.918,70.55,2.32,13779.208,886.6
10/11/19,RH1_SOR_1,,153.4,14.9,33.918,70.55,2.32,23718.962,1510.5
10/11/19,RH1_SOR_1,,153.4,14.9,33.918,70.55,2.32,14373.313,850.5
10/11/19,RH1_SOR_1,,124.9,13.1,38.876,69.01,1.82,13779.208,886.6
10/11/19,RH1_SOR_1,,124.9,13.1,38.876,69.01,1.82,23718.962,1510.5
10/11/19,RH1_SOR_1,,124.9,13.1,38.876,69.01,1.82,14373.313,850.5
10/11/19,RH1_SOR_1,,124.9,13.1,17.635,68.21,2.67,13779.208,886.6
10/11/19,RH1_SOR_1,,124.9,13.1,17.635,68.21,2.67,23718.962,1510.5
10/11/19,RH1_SOR_1,,124.9,13.1,17.635,68.21,2.67,14373.313,850.5
10/11/19,RH1_SOR_1,,124.9,13.1,33.918,70.55,2.32,13779.208,886.6
10/11/19,RH1_SOR_1,,124.9,13.1,33.918,70.55,2.32,23718.962,1510.5
10/11/19,RH1_SOR_1,,124.9,13.1,33.918,70.55,2.32,14373.313,850.5
10/11/19,RH1_SOR_2,,188.1,11.3,26.931,70.89,2.24,15622.235,1168.6
10/11/19,RH1_SOR_2,,188.1,11.3,26.931,70.89,2.24,15439.31,911.1
10/11/19,RH1_SOR_2,,188.1,11.3,26.931,70.89,2.24,24915.348,1638
10/11/19,RH1_SOR_2,,188.1,11.3,29.306,66.13,2.14,15622.235,1168.6
10/11/19,RH1_SOR_2,,188.1,11.3,29.306,66.13,2.14,15439.31,911.1
10/11/19,RH1_SOR_2,,188.1,11.3,29.306,66.13,2.14,24915.348,1638
10/11/19,RH1_SOR_2,,188.1,11.3,20.861,69.06,2.05,15622.235,1168.6
10/11/19,RH1_SOR_2,,188.1,11.3,20.861,69.06,2.05,15439.31,911.1
10/11/19,RH1_SOR_2,,188.1,11.3,20.861,69.06,2.05,24915.348,1638
10/11/19,RH1_SOR_2,,243.2,12.5,26.931,70.89,2.24,15622.235,1168.6
10/11/19,RH1_SOR_2,,243.2,12.5,26.931,70.89,2.24,15439.31,911.1
10/11/19,RH1_SOR_2,,243.2,12.5,26.931,70.89,2.24,24915.348,1638
10/11/19,RH1_SOR_2,,243.2,12.5,29.306,66.13,2.14,15622.235,1168.6
10/11/19,RH1_SOR_2,,243.2,12.5,29.306,66.13,2.14,15439.31,911.1
10/11/19,RH1_SOR_2,,243.2,12.5,29.306,66.13,2.14,24915.348,1638
10/11/19,RH1_SOR_2,,243.2,12.5,20.861,69.06,2.05,15622.235,1168.6
10/11/19,RH1_SOR_2,,243.2,12.5,20.861,69.06,2.05,15439.31,911.1
10/11/19,RH1_SOR_2,,243.2,12.5,20.861,69.06,2.05,24915.348,1638
10/11/19,RH1_SOR_2,,272.3,13,26.931,70.89,2.24,15622.235,1168.6
10/11/19,RH1_SOR_2,,272.3,13,26.931,70.89,2.24,15439.31,911.1
10/11/19,RH1_SOR_2,,272.3,13,26.931,70.89,2.24,24915.348,1638
10/11/19,RH1_SOR_2,,272.3,13,29.306,66.13,2.14,15622.235,1168.6
10/11/19,RH1_SOR_2,,272.3,13,29.306,66.13,2.14,15439.31,911.1
10/11/19,RH1_SOR_2,,272.3,13,29.306,66.13,2.14,24915.348,1638
10/11/19,RH1_SOR_2,,272.3,13,20.861,69.06,2.05,15622.235,1168.6
10/11/19,RH1_SOR_2,,272.3,13,20.861,69.06,2.05,15439.31,911.1
10/11/19,RH1_SOR_2,,272.3,13,20.861,69.06,2.05,24915.348,1638
10/11/19,RH1_SOR_3,,141.7,10.8,20.217,68.14,1.62,15090.932,856.6
10/11/19,RH1_SOR_3,,141.7,10.8,20.217,68.14,1.62,20845.485,1040.8
10/11/19,RH1_SOR_3,,141.7,10.8,20.217,68.14,1.62,24379.605,1219
10/11/19,RH1_SOR_3,,141.7,10.8,29.652,65.41,1.51,15090.932,856.6
10/11/19,RH1_SOR_3,,141.7,10.8,29.652,65.41,1.51,20845.485,1040.8
10/11/19,RH1_SOR_3,,141.7,10.8,29.652,65.41,1.51,24379.605,1219
10/11/19,RH1_SOR_3,,141.7,10.8,20.938,31.46,1.24,15090.932,856.6
10/11/19,RH1_SOR_3,,141.7,10.8,20.938,31.46,1.24,20845.485,1040.8
10/11/19,RH1_SOR_3,,141.7,10.8,20.938,31.46,1.24,24379.605,1219
10/11/19,RH1_SOR_3,,180.8,11.6,20.217,68.14,1.62,15090.932,856.6
10/11/19,RH1_SOR_3,,180.8,11.6,20.217,68.14,1.62,20845.485,1040.8
10/11/19,RH1_SOR_3,,180.8,11.6,20.217,68.14,1.62,24379.605,1219
10/11/19,RH1_SOR_3,,180.8,11.6,29.652,65.41,1.51,15090.932,856.6
10/11/19,RH1_SOR_3,,180.8,11.6,29.652,65.41,1.51,20845.485,1040.8
10/11/19,RH1_SOR_3,,180.8,11.6,29.652,65.41,1.51,24379.605,1219
10/11/19,RH1_SOR_3,,180.8,11.6,20.938,31.46,1.24,15090.932,856.6
10/11/19,RH1_SOR_3,,180.8,11.6,20.938,31.46,1.24,20845.485,1040.8
10/11/19,RH1_SOR_3,,180.8,11.6,20.938,31.46,1.24,24379.605,1219
10/11/19,RH1_SOR_3,,268.4,11.9,20.217,68.14,1.62,15090.932,856.6
10/11/19,RH1_SOR_3,,268.4,11.9,20.217,68.14,1.62,20845.485,1040.8
10/11/19,RH1_SOR_3,,268.4,11.9,20.217,68.14,1.62,24379.605,1219
10/11/19,RH1_SOR_3,,268.4,11.9,29.652,65.41,1.51,15090.932,856.6
10/11/19,RH1_SOR_3,,268.4,11.9,29.652,65.41,1.51,20845.485,1040.8
10/11/19,RH1_SOR_3,,268.4,11.9,29.652,65.41,1.51,24379.605,1219
10/11/19,RH1_SOR_3,,268.4,11.9,20.938,31.46,1.24,15090.932,856.6
10/11/19,RH1_SOR_3,,268.4,11.9,20.938,31.46,1.24,20845.485,1040.8
10/11/19,RH1_SOR_3,,268.4,11.9,20.938,31.46,1.24,24379.605,1219
10/18/19,TG1_SOR_1,,235.3,23.7,62.324,70.27,1.92,15433.363,1066.4
10/18/19,TG1_SOR_1,,235.3,23.7,62.324,70.27,1.92,24078.699,1854.3
10/18/19,TG1_SOR_1,,235.3,23.7,62.324,70.27,1.92,17339.547,1131.6
10/18/19,TG1_SOR_1,,235.3,23.7,51.011,69.55,0.23,15433.363,1066.4
10/18/19,TG1_SOR_1,,235.3,23.7,51.011,69.55,0.23,24078.699,1854.3
10/18/19,TG1_SOR_1,,235.3,23.7,51.011,69.55,0.23,17339.547,1131.6
10/18/19,TG1_SOR_1,,235.3,23.7,43.578,44.28,0.25,15433.363,1066.4
10/18/19,TG1_SOR_1,,235.3,23.7,43.578,44.28,0.25,24078.699,1854.3
10/18/19,TG1_SOR_1,,235.3,23.7,43.578,44.28,0.25,17339.547,1131.6
10/18/19,TG1_SOR_1,,293.2,23.3,62.324,70.27,1.92,15433.363,1066.4
10/18/19,TG1_SOR_1,,293.2,23.3,62.324,70.27,1.92,24078.699,1854.3
10/18/19,TG1_SOR_1,,293.2,23.3,62.324,70.27,1.92,17339.547,1131.6
10/18/19,TG1_SOR_1,,293.2,23.3,51.011,69.55,0.23,15433.363,1066.4
10/18/19,TG1_SOR_1,,293.2,23.3,51.011,69.55,0.23,24078.699,1854.3
10/18/19,TG1_SOR_1,,293.2,23.3,51.011,69.55,0.23,17339.547,1131.6
10/18/19,TG1_SOR_1,,293.2,23.3,43.578,44.28,0.25,15433.363,1066.4
10/18/19,TG1_SOR_1,,293.2,23.3,43.578,44.28,0.25,24078.699,1854.3
10/18/19,TG1_SOR_1,,293.2,23.3,43.578,44.28,0.25,17339.547,1131.6
10/18/19,TG1_SOR_1,,202.8,23.2,62.324,70.27,1.92,15433.363,1066.4
10/18/19,TG1_SOR_1,,202.8,23.2,62.324,70.27,1.92,24078.699,1854.3
10/18/19,TG1_SOR_1,,202.8,23.2,62.324,70.27,1.92,17339.547,1131.6
10/18/19,TG1_SOR_1,,202.8,23.2,51.011,69.55,0.23,15433.363,1066.4
10/18/19,TG1_SOR_1,,202.8,23.2,51.011,69.55,0.23,24078.699,1854.3
10/18/19,TG1_SOR_1,,202.8,23.2,51.011,69.55,0.23,17339.547,1131.6
10/18/19,TG1_SOR_1,,202.8,23.2,43.578,44.28,0.25,15433.363,1066.4
10/18/19,TG1_SOR_1,,202.8,23.2,43.578,44.28,0.25,24078.699,1854.3
10/18/19,TG1_SOR_1,,202.8,23.2,43.578,44.28,0.25,17339.547,1131.6
10/18/19,TG1_SOR_2,,425.8,22.9,62.854,52.94,0.2,15081.709,1055.1
10/18/19,TG1_SOR_2,,425.8,22.9,62.854,52.94,0.2,21049.011,1233.8
10/18/19,TG1_SOR_2,,425.8,22.9,62.854,52.94,0.2,15841.519,940.7
10/18/19,TG1_SOR_2,,425.8,22.9,34.052,50.87,0.19,15081.709,1055.1
10/18/19,TG1_SOR_2,,425.8,22.9,34.052,50.87,0.19,21049.011,1233.8
10/18/19,TG1_SOR_2,,425.8,22.9,34.052,50.87,0.19,15841.519,940.7
10/18/19,TG1_SOR_2,,425.8,22.9,55.363,57.72,0.32,15081.709,1055.1
10/18/19,TG1_SOR_2,,425.8,22.9,55.363,57.72,0.32,21049.011,1233.8
10/18/19,TG1_SOR_2,,425.8,22.9,55.363,57.72,0.32,15841.519,940.7
10/18/19,TG1_SOR_2,,197.6,23.7,62.854,52.94,0.2,15081.709,1055.1
10/18/19,TG1_SOR_2,,197.6,23.7,62.854,52.94,0.2,21049.011,1233.8
10/18/19,TG1_SOR_2,,197.6,23.7,62.854,52.94,0.2,15841.519,940.7
10/18/19,TG1_SOR_2,,197.6,23.7,34.052,50.87,0.19,15081.709,1055.1
10/18/19,TG1_SOR_2,,197.6,23.7,34.052,50.87,0.19,21049.011,1233.8
10/18/19,TG1_SOR_2,,197.6,23.7,34.052,50.87,0.19,15841.519,940.7
10/18/19,TG1_SOR_2,,197.6,23.7,55.363,57.72,0.32,15081.709,1055.1
10/18/19,TG1_SOR_2,,197.6,23.7,55.363,57.72,0.32,21049.011,1233.8
10/18/19,TG1_SOR_2,,197.6,23.7,55.363,57.72,0.32,15841.519,940.7
10/18/19,TG1_SOR_2,,177.2,23.9,62.854,52.94,0.2,15081.709,1055.1
10/18/19,TG1_SOR_2,,177.2,23.9,62.854,52.94,0.2,21049.011,1233.8
10/18/19,TG1_SOR_2,,177.2,23.9,62.854,52.94,0.2,15841.519,940.7
10/18/19,TG1_SOR_2,,177.2,23.9,34.052,50.87,0.19,15081.709,1055.1
10/18/19,TG1_SOR_2,,177.2,23.9,34.052,50.87,0.19,21049.011,1233.8
10/18/19,TG1_SOR_2,,177.2,23.9,34.052,50.87,0.19,15841.519,940.7
10/18/19,TG1_SOR_2,,177.2,23.9,55.363,57.72,0.32,15081.709,1055.1
10/18/19,TG1_SOR_2,,177.2,23.9,55.363,57.72,0.32,21049.011,1233.8
10/18/19,TG1_SOR_2,,177.2,23.9,55.363,57.72,0.32,15841.519,940.7
10/18/19,TG1_SOR_3,,258.3,26.1,34.527,59.01,0.26,15483.866,882.3
10/18/19,TG1_SOR_3,,258.3,26.1,34.527,59.01,0.26,27751.955,2172.6
10/18/19,TG1_SOR_3,,258.3,26.1,34.527,59.01,0.26,13881.928,757.7
10/18/19,TG1_SOR_3,,258.3,26.1,15.831,56.48,1.81,15483.866,882.3
10/18/19,TG1_SOR_3,,258.3,26.1,15.831,56.48,1.81,27751.955,2172.6
10/18/19,TG1_SOR_3,,258.3,26.1,15.831,56.48,1.81,13881.928,757.7
10/18/19,TG1_SOR_3,,258.3,26.1,67.238,50.91,0.2,15483.866,882.3
10/18/19,TG1_SOR_3,,258.3,26.1,67.238,50.91,0.2,27751.955,2172.6
10/18/19,TG1_SOR_3,,258.3,26.1,67.238,50.91,0.2,13881.928,757.7
10/18/19,TG1_SOR_3,,231.2,26.3,34.527,59.01,0.26,15483.866,882.3
10/18/19,TG1_SOR_3,,231.2,26.3,34.527,59.01,0.26,27751.955,2172.6
10/18/19,TG1_SOR_3,,231.2,26.3,34.527,59.01,0.26,13881.928,757.7
10/18/19,TG1_SOR_3,,231.2,26.3,15.831,56.48,1.81,15483.866,882.3
10/18/19,TG1_SOR_3,,231.2,26.3,15.831,56.48,1.81,27751.955,2172.6
10/18/19,TG1_SOR_3,,231.2,26.3,15.831,56.48,1.81,13881.928,757.7
10/18/19,TG1_SOR_3,,231.2,26.3,67.238,50.91,0.2,15483.866,882.3
10/18/19,TG1_SOR_3,,231.2,26.3,67.238,50.91,0.2,27751.955,2172.6
10/18/19,TG1_SOR_3,,231.2,26.3,67.238,50.91,0.2,13881.928,757.7
10/18/19,TG1_SOR_3,,167.6,26.2,34.527,59.01,0.26,15483.866,882.3
10/18/19,TG1_SOR_3,,167.6,26.2,34.527,59.01,0.26,27751.955,2172.6
10/18/19,TG1_SOR_3,,167.6,26.2,34.527,59.01,0.26,13881.928,757.7
10/18/19,TG1_SOR_3,,167.6,26.2,15.831,56.48,1.81,15483.866,882.3
10/18/19,TG1_SOR_3,,167.6,26.2,15.831,56.48,1.81,27751.955,2172.6
10/18/19,TG1_SOR_3,,167.6,26.2,15.831,56.48,1.81,13881.928,757.7
10/18/19,TG1_SOR_3,,167.6,26.2,67.238,50.91,0.2,15483.866,882.3
10/18/19,TG1_SOR_3,,167.6,26.2,67.238,50.91,0.2,27751.955,2172.6
10/18/19,TG1_SOR_3,,167.6,26.2,67.238,50.91,0.2,13881.928,757.7
01/22/20,USDAP1_TRI_1,,291.3,17.9,17.352,34.7,0.92,2881.968,193.3
01/22/20,USDAP1_TRI_1,,291.3,17.9,17.352,34.7,0.92,1761.682,125.4
01/22/20,USDAP1_TRI_1,,291.3,17.9,17.352,34.7,0.92,3057.892,199.4
01/22/20,USDAP1_TRI_1,,291.3,17.9,10.187,7.61,0.64,2881.968,193.3
01/22/20,USDAP1_TRI_1,,291.3,17.9,10.187,7.61,0.64,1761.682,125.4
01/22/20,USDAP1_TRI_1,,291.3,17.9,10.187,7.61,0.64,3057.892,199.4
01/22/20,USDAP1_TRI_1,,291.3,17.9,4.179,73.56,1,2881.968,193.3
01/22/20,USDAP1_TRI_1,,291.3,17.9,4.179,73.56,1,1761.682,125.4
01/22/20,USDAP1_TRI_1,,291.3,17.9,4.179,73.56,1,3057.892,199.4
01/22/20,USDAP1_TRI_1,,69.2,18.8,17.352,34.7,0.92,2881.968,193.3
01/22/20,USDAP1_TRI_1,,69.2,18.8,17.352,34.7,0.92,1761.682,125.4
01/22/20,USDAP1_TRI_1,,69.2,18.8,17.352,34.7,0.92,3057.892,199.4
01/22/20,USDAP1_TRI_1,,69.2,18.8,10.187,7.61,0.64,2881.968,193.3
01/22/20,USDAP1_TRI_1,,69.2,18.8,10.187,7.61,0.64,1761.682,125.4
01/22/20,USDAP1_TRI_1,,69.2,18.8,10.187,7.61,0.64,3057.892,199.4
01/22/20,USDAP1_TRI_1,,69.2,18.8,4.179,73.56,1,2881.968,193.3
01/22/20,USDAP1_TRI_1,,69.2,18.8,4.179,73.56,1,1761.682,125.4
01/22/20,USDAP1_TRI_1,,69.2,18.8,4.179,73.56,1,3057.892,199.4
01/22/20,USDAP1_TRI_1,,232.6,19.3,17.352,34.7,0.92,2881.968,193.3
01/22/20,USDAP1_TRI_1,,232.6,19.3,17.352,34.7,0.92,1761.682,125.4
01/22/20,USDAP1_TRI_1,,232.6,19.3,17.352,34.7,0.92,3057.892,199.4
01/22/20,USDAP1_TRI_1,,232.6,19.3,10.187,7.61,0.64,2881.968,193.3
01/22/20,USDAP1_TRI_1,,232.6,19.3,10.187,7.61,0.64,1761.682,125.4
01/22/20,USDAP1_TRI_1,,232.6,19.3,10.187,7.61,0.64,3057.892,199.4
01/22/20,USDAP1_TRI_1,,232.6,19.3,4.179,73.56,1,2881.968,193.3
01/22/20,USDAP1_TRI_1,,232.6,19.3,4.179,73.56,1,1761.682,125.4
01/22/20,USDAP1_TRI_1,,232.6,19.3,4.179,73.56,1,3057.892,199.4
01/22/20,USDAP1_TRI_2,,322.5,20.4,20.261,13.08,1.53,2680.709,175.5
01/22/20,USDAP1_TRI_2,,322.5,20.4,20.261,13.08,1.53,2445.226,164.8
01/22/20,USDAP1_TRI_2,,322.5,20.4,20.261,13.08,1.53,2668.597,170.3
01/22/20,USDAP1_TRI_2,,322.5,20.4,15.894,17.27,1.62,2680.709,175.5
01/22/20,USDAP1_TRI_2,,322.5,20.4,15.894,17.27,1.62,2445.226,164.8
01/22/20,USDAP1_TRI_2,,322.5,20.4,15.894,17.27,1.62,2668.597,170.3
01/22/20,USDAP1_TRI_2,,322.5,20.4,11.696,9.37,0.9,2680.709,175.5
01/22/20,USDAP1_TRI_2,,322.5,20.4,11.696,9.37,0.9,2445.226,164.8
01/22/20,USDAP1_TRI_2,,322.5,20.4,11.696,9.37,0.9,2668.597,170.3
01/22/20,USDAP1_TRI_2,,140.5,20.9,20.261,13.08,1.53,2680.709,175.5
01/22/20,USDAP1_TRI_2,,140.5,20.9,20.261,13.08,1.53,2445.226,164.8
01/22/20,USDAP1_TRI_2,,140.5,20.9,20.261,13.08,1.53,2668.597,170.3
01/22/20,USDAP1_TRI_2,,140.5,20.9,15.894,17.27,1.62,2680.709,175.5
01/22/20,USDAP1_TRI_2,,140.5,20.9,15.894,17.27,1.62,2445.226,164.8
01/22/20,USDAP1_TRI_2,,140.5,20.9,15.894,17.27,1.62,2668.597,170.3
01/22/20,USDAP1_TRI_2,,140.5,20.9,11.696,9.37,0.9,2680.709,175.5
01/22/20,USDAP1_TRI_2,,140.5,20.9,11.696,9.37,0.9,2445.226,164.8
01/22/20,USDAP1_TRI_2,,140.5,20.9,11.696,9.37,0.9,2668.597,170.3
01/22/20,USDAP1_TRI_2,,320.1,21.1,20.261,13.08,1.53,2680.709,175.5
01/22/20,USDAP1_TRI_2,,320.1,21.1,20.261,13.08,1.53,2445.226,164.8
01/22/20,USDAP1_TRI_2,,320.1,21.1,20.261,13.08,1.53,2668.597,170.3
01/22/20,USDAP1_TRI_2,,320.1,21.1,15.894,17.27,1.62,2680.709,175.5
01/22/20,USDAP1_TRI_2,,320.1,21.1,15.894,17.27,1.62,2445.226,164.8
01/22/20,USDAP1_TRI_2,,320.1,21.1,15.894,17.27,1.62,2668.597,170.3
01/22/20,USDAP1_TRI_2,,320.1,21.1,11.696,9.37,0.9,2680.709,175.5
01/22/20,USDAP1_TRI_2,,320.1,21.1,11.696,9.37,0.9,2445.226,164.8
01/22/20,USDAP1_TRI_2,,320.1,21.1,11.696,9.37,0.9,2668.597,170.3
01/22/20,USDAP1_TRI_3,,97.8,17.8,6.489,61.1,1.29,3455.61,237.9
01/22/20,USDAP1_TRI_3,,97.8,17.8,6.489,61.1,1.29,1913.475,129.7
01/22/20,USDAP1_TRI_3,,97.8,17.8,6.489,61.1,1.29,2010.763,118.7
01/22/20,USDAP1_TRI_3,,97.8,17.8,31.907,77.36,1.17,3455.61,237.9
01/22/20,USDAP1_TRI_3,,97.8,17.8,31.907,77.36,1.17,1913.475,129.7
01/22/20,USDAP1_TRI_3,,97.8,17.8,31.907,77.36,1.17,2010.763,118.7
01/22/20,USDAP1_TRI_3,,97.8,17.8,24.548,73.81,1.68,3455.61,237.9
01/22/20,USDAP1_TRI_3,,97.8,17.8,24.548,73.81,1.68,1913.475,129.7
01/22/20,USDAP1_TRI_3,,97.8,17.8,24.548,73.81,1.68,2010.763,118.7
01/22/20,USDAP1_TRI_3,,141.4,19.3,6.489,61.1,1.29,3455.61,237.9
01/22/20,USDAP1_TRI_3,,141.4,19.3,6.489,61.1,1.29,1913.475,129.7
01/22/20,USDAP1_TRI_3,,141.4,19.3,6.489,61.1,1.29,2010.763,118.7
01/22/20,USDAP1_TRI_3,,141.4,19.3,31.907,77.36,1.17,3455.61,237.9
01/22/20,USDAP1_TRI_3,,141.4,19.3,31.907,77.36,1.17,1913.475,129.7
01/22/20,USDAP1_TRI_3,,141.4,19.3,31.907,77.36,1.17,2010.763,118.7
01/22/20,USDAP1_TRI_3,,141.4,19.3,24.548,73.81,1.68,3455.61,237.9
01/22/20,USDAP1_TRI_3,,141.4,19.3,24.548,73.81,1.68,1913.475,129.7
01/22/20,USDAP1_TRI_3,,141.4,19.3,24.548,73.81,1.68,2010.763,118.7
01/22/20,USDAP1_TRI_3,,170.3,18.1,6.489,61.1,1.29,3455.61,237.9
01/22/20,USDAP1_TRI_3,,170.3,18.1,6.489,61.1,1.29,1913.475,129.7
01/22/20,USDAP1_TRI_3,,170.3,18.1,6.489,61.1,1.29,2010.763,118.7
01/22/20,USDAP1_TRI_3,,170.3,18.1,31.907,77.36,1.17,3455.61,237.9
01/22/20,USDAP1_TRI_3,,170.3,18.1,31.907,77.36,1.17,1913.475,129.7
01/22/20,USDAP1_TRI_3,,170.3,18.1,31.907,77.36,1.17,2010.763,118.7
01/22/20,USDAP1_TRI_3,,170.3,18.1,24.548,73.81,1.68,3455.61,237.9
01/22/20,USDAP1_TRI_3,,170.3,18.1,24.548,73.81,1.68,1913.475,129.7
01/22/20,USDAP1_TRI_3,,170.3,18.1,24.548,73.81,1.68,2010.763,118.7
01/23/20,BH1_WHE_1,,173.9,14.6,43.799,59.86,1.35,1464.6,93.1
01/23/20,BH1_WHE_1,,173.9,14.6,43.799,59.86,1.35,1327.996,94.1
01/23/20,BH1_WHE_1,,173.9,14.6,43.799,59.86,1.35,2322.174,174.5
01/23/20,BH1_WHE_1,,173.9,14.6,33.885,21.83,1.09,1464.6,93.1
01/23/20,BH1_WHE_1,,173.9,14.6,33.885,21.83,1.09,1327.996,94.1
01/23/20,BH1_WHE_1,,173.9,14.6,33.885,21.83,1.09,2322.174,174.5
01/23/20,BH1_WHE_1,,173.9,14.6,44.271,20.81,2.11,1464.6,93.1
01/23/20,BH1_WHE_1,,173.9,14.6,44.271,20.81,2.11,1327.996,94.1
01/23/20,BH1_WHE_1,,173.9,14.6,44.271,20.81,2.11,2322.174,174.5
01/23/20,BH1_WHE_1,,87.4,15.1,43.799,59.86,1.35,1464.6,93.1
01/23/20,BH1_WHE_1,,87.4,15.1,43.799,59.86,1.35,1327.996,94.1
01/23/20,BH1_WHE_1,,87.4,15.1,43.799,59.86,1.35,2322.174,174.5
01/23/20,BH1_WHE_1,,87.4,15.1,33.885,21.83,1.09,1464.6,93.1
01/23/20,BH1_WHE_1,,87.4,15.1,33.885,21.83,1.09,1327.996,94.1
01/23/20,BH1_WHE_1,,87.4,15.1,33.885,21.83,1.09,2322.174,174.5
01/23/20,BH1_WHE_1,,87.4,15.1,44.271,20.81,2.11,1464.6,93.1
01/23/20,BH1_WHE_1,,87.4,15.1,44.271,20.81,2.11,1327.996,94.1
01/23/20,BH1_WHE_1,,87.4,15.1,44.271,20.81,2.11,2322.174,174.5
01/23/20,BH1_WHE_1,,183.8,15.9,43.799,59.86,1.35,1464.6,93.1
01/23/20,BH1_WHE_1,,183.8,15.9,43.799,59.86,1.35,1327.996,94.1
